equity_curve
1.0
1.0082106229452028
1.0222887449556048
1.0340692063287866
1.0389551836991178
1.0377733226326809
1.0490911992048748
1.0471066136342921
1.0697345031904142
1.0876103645055377
1.0927040793949323
1.0946775900073056
1.1072025095208717
1.1135211932263842
1.1053428557536504
1.1227872924138669
1.1421511102457305
1.1735686731992074
1.1560577489375174
1.1479752156535374
1.164188614275406
1.1622406454628063
1.1505382236856128
1.146957374431758
1.1620291421817588
1.1648161181106373
1.171934255607639
1.1580040854383145
1.1594028853786753
1.1389997177877271
1.1411747612332979
1.1491163233583859
1.1348564399417005
1.139906358623165
1.1406113384690886
1.1358737762492113
1.1411577176641416
1.1613528429566922
1.1557992730593474
1.1498836376148875
1.1519639715730363
1.1524835785806455
1.1877605507733942
1.1958809172704226
1.2187117360782709
1.2296706563097028
1.2527811826602993
1.2756976119092058
1.2826168846303807
1.301360817996732
1.316315348017993
1.3221149463339492
1.3273075197082866
1.326324787890769
1.3273902749079287
1.3459621490535902
1.3534728274390397
1.3736130210372364
1.378210251207227
1.3875861564171996
1.3909924223021437
1.3949782479211592
1.3978044672630103
1.399224905453138
1.3963027518663012
1.4165422401477072
1.4084462288481836
1.413381728287706
1.4144070762715546
1.4133478117313711
1.4176642857384705
1.416383302487711
1.4208923470184154
1.4336646051614599
1.4274888003603532
1.456934656998048
1.4681234965109113
1.464581019503802
1.4948856834815356
1.4975770444246075
1.4913447097625292
1.522099629677738
1.521359933308224
1.5178517034142716
1.5271069716445032
1.5275864117205777
1.5219482267867674
1.5303601207303934
1.5206920554373708
1.5418527692053983
1.5602357985374185
1.5571487880738795
1.5619898159580898
1.5579220505736902
1.5467725513233366
1.5614717401075129
1.5876668972069512
1.5952525831241682
1.6004724489156825
1.614852737595887
1.6429969156871058
1.6400344472092794
1.6513835447491074
1.6440459765386182
1.6584589407908183
1.6568048431705873
1.671188735494925
1.6835266335378365
1.6869265755984366
1.7036919006567945
1.6952103486832863
1.6927866702502605
1.6864595301997682
1.6908049120781385
1.6959415987935582
1.6918390983539746
1.7140182839679883
1.7174880547869211
1.7207479842362061
1.739057975431237
1.7406050151805192
1.7323913040241232
1.7148327598550046
1.71649769371323
1.7259491219683154
1.7367687843260935
1.756640306146125
1.7762919896696467
1.7691039597476081
1.7820016493627198
1.7982805929310575
1.8044224433005398
1.7828746522511707
1.7788524863764845
1.7812507713591461
1.7868082210546568
1.7894940695087
1.7746715245762337
1.7989551187854897
1.8063054901246838
1.7972825538953996
1.7755441487262111
1.7689077759689265
1.777608110702294
1.7848069500965038
1.7848427127066318
1.7806996570113895
1.7767003249265068
1.7722842324901158
1.7807909355542249
1.7658112624274724
1.7501665946938891
1.7379503491616641
1.7402118866013532
1.7533920211468927
1.7554831197741265
1.7831762528156265
1.7680938604469922
1.7762754859076542
1.7886362494350059
1.8192558847632008
1.8257629892115896
1.827621606290414
1.8317405277798646
1.8172366757977592
1.8099604197534604
1.8055213633816871
1.8072161547841634
1.818228068758212
1.8123707257091488
1.8113331287872005
1.8273352748032723
1.818300482408851
1.8227598915287406
1.816792464098229
1.812831495189183
1.780865381370136
1.784364381926518
1.79063987452385
1.7731749129180319
1.7777399661580247
1.7904933906624165
1.786181809751415
1.780590420763605
1.753049690754535
1.767105308954162
1.7638798570970307
1.7846882994945767
1.8129793177839113
1.8233271060344842
1.8439529241426067
1.821524622762259
1.857838351387391
1.8792044143095301
1.8809027841000123
1.8722345060912324
1.8553074837222492
1.854025202364933
1.8569435393333322
1.8720567376708788
1.8477643509487098
